page,src,x,y,width,height,is_hyperlink,alt,title,smallest_rendered_ancestors_width,smallest_rendered_ancestors_height,edit_distance_title_to_src,edit_distance_title_to_alt,edit_distance_title_to_title,classes_contain_header,classes_contain_content,classes_contain_nav,classes_contain_sidebar,classes_contain_footer,classes_contain_article,classes_contain_story,classes_contain_ad,classes_contain_advert,classes_contain_logo,classes_contain_main,is_relevant,is_external,in_bounds,distance_from_edge_left,distance_from_edge_right,distance_from_edge_up,distance_from_edge_down,same_sized_imgs,standardized_edit_distance_title_to_src,standardized_edit_distance_title_to_alt,standardized_edit_distance_title_to_title,center_x,center_y,rel_x,rel_y,rel_width,rel_height,rel_distance_left,rel_distance_right,rel_distance_up,rel_distance_down,rel_ancestors_width,rel_ancestors_height
60D9DFB17FC8BDBB3DE0A14AED009CE6-10,b2be81fdf5fec66c21107e3d38c9e0f0,57,6692,66,66,0,,,66,120,52,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,901,6692,2519,10,-0.42061494751122264,0.16012815380508813,0.0,90,6725,0.0556640625,0.7213538859545111,0.064453125,0.007114368869246524,0.0556640625,0.8798828125,0.7213538859545111,0.27153174517624235,0.064453125,0.01293521612590277
60D9DFB17FC8BDBB3DE0A14AED009CE6-11,e314642e76903eec0cb4ec3b86d56b79,90,7679,66,66,0,,,66,120,52,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,868,7679,1532,10,-0.42061494751122264,0.16012815380508813,0.0,123,7712,0.087890625,0.8277460385900615,0.064453125,0.007114368869246524,0.087890625,0.84765625,0.8277460385900615,0.16513959254069202,0.064453125,0.01293521612590277
60D9DFB17FC8BDBB3DE0A14AED009CE6-12,31d48d408d6fac9bdf6c453d78667fa7,123,7820,66,66,0,,,66,120,53,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,835,7820,1391,10,-0.40091401320156345,0.16012815380508813,0.0,156,7853,0.1201171875,0.8429449175379972,0.064453125,0.007114368869246524,0.1201171875,0.8154296875,0.8429449175379972,0.1499407135927563,0.064453125,0.01293521612590277
60D9DFB17FC8BDBB3DE0A14AED009CE6-13,db9bcc3c6b27c2698723cbf9046e841e,57,7979,66,66,0,,,66,120,53,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,901,7979,1232,10,-0.40091401320156345,0.16012815380508813,0.0,90,8012,0.0556640625,0.8600840789048184,0.064453125,0.007114368869246524,0.0556640625,0.8798828125,0.8600840789048184,0.13280155222593512,0.064453125,0.01293521612590277
60D9DFB17FC8BDBB3DE0A14AED009CE6-14,a5970619a5c51c8ae875dc006ccff3c1,42,8480,66,66,0,,,66,120,52,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,916,8480,731,10,-0.42061494751122264,0.16012815380508813,0.0,75,8513,0.041015625,0.9140886062304624,0.064453125,0.007114368869246524,0.041015625,0.89453125,0.9140886062304624,0.07879702490029104,0.064453125,0.01293521612590277
60D9DFB17FC8BDBB3DE0A14AED009CE6-15,ccd32b0696b66f29c574d8c07dccd719,42,8621,66,66,0,,,66,133,54,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,916,8621,590,10,-0.3812130788919043,0.16012815380508813,0.0,75,8654,0.041015625,0.9292874851783982,0.064453125,0.007114368869246524,0.041015625,0.89453125,0.9292874851783982,0.06359814595235529,0.064453125,0.014336531206208904
60D9DFB17FC8BDBB3DE0A14AED009CE6-16,65084e76f90f01690866fa0cf3a23688,42,8796,66,66,0,,,66,120,53,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,916,8796,415,10,-0.40091401320156345,0.16012815380508813,0.0,75,8829,0.041015625,0.948151342028673,0.064453125,0.007114368869246524,0.041015625,0.89453125,0.948151342028673,0.04473428910208042,0.064453125,0.01293521612590277
60D9DFB17FC8BDBB3DE0A14AED009CE6-17,e314642e76903eec0cb4ec3b86d56b79,42,8937,66,66,0,,,66,120,52,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,916,8937,274,10,-0.42061494751122264,0.16012815380508813,0.0,75,8970,0.041015625,0.9633502209766088,0.064453125,0.007114368869246524,0.041015625,0.89453125,0.9633502209766088,0.02953541015414466,0.064453125,0.01293521612590277
60D9DFB17FC8BDBB3DE0A14AED009CE6-18,ajax-loader.gif,,,,,0,,,647,2732,52,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,6,-0.42061494751122264,0.16012815380508813,0.0,,,,,,,,,,,0.6318359375,0.29449175379971976
60D9DFB17FC8BDBB3DE0A14AED009CE6-19,,,,,,0,,,647,2732,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,6,-0.3221102759629269,0.16012815380508813,0.0,,,,,,,,,,,0.6318359375,0.29449175379971976
60D9DFB17FC8BDBB3DE0A14AED009CE6-20,ajax-loader.gif,,,,,0,,,647,2732,52,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,6,-0.42061494751122264,0.16012815380508813,0.0,,,,,,,,,,,0.6318359375,0.29449175379971976
60D9DFB17FC8BDBB3DE0A14AED009CE6-21,facebook.png,788,462,31,31,1,,,31,31,52,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,788,205,462,8784,3,-0.42061494751122264,0.16012815380508813,0.0,803,477,0.76953125,0.04980058208472567,0.0302734375,0.003341597499191549,0.76953125,0.2001953125,0.04980058208472567,0.9468578204160828,0.0302734375,0.003341597499191549
60D9DFB17FC8BDBB3DE0A14AED009CE6-22,twitter.png,822,462,31,31,1,,,31,31,55,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,822,171,462,8784,3,-0.3615121445822452,0.16012815380508813,0.0,837,477,0.802734375,0.04980058208472567,0.0302734375,0.003341597499191549,0.802734375,0.1669921875,0.04980058208472567,0.9468578204160828,0.0302734375,0.003341597499191549
60D9DFB17FC8BDBB3DE0A14AED009CE6-23,rss.png,856,462,31,31,1,,,31,31,56,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,856,137,462,8784,3,-0.34181121027258604,0.16012815380508813,0.0,871,477,0.8359375,0.04980058208472567,0.0302734375,0.003341597499191549,0.8359375,0.1337890625,0.04980058208472567,0.9468578204160828,0.0302734375,0.003341597499191549
60D9DFB17FC8BDBB3DE0A14AED009CE6-24,avw.php%3Fzoneid%3D4%26n%3D154a463,777,534,125,300,1,,,125,300,51,57,57,0,0,0,0,0,0,0,1,0,0,0,0,0,1,777,122,534,8443,1,-0.44031588182088177,0.16012815380508813,0.0,839,684,0.7587890625,0.05756171176026733,0.1220703125,0.03233804031475693,0.7587890625,0.119140625,0.05756171176026733,0.9101002479249758,0.1220703125,0.03233804031475693
60D9DFB17FC8BDBB3DE0A14AED009CE6-25,http%3A//dynamic1.anandtech.com/www/delivery/lg.php%3Fbannerid%3D3311%26amp%3Bcampaignid%3D103%26amp%3Bzoneid%3D4%26amp%3Bsource%3Dmb%26amp%3Bloc%3Dhttp%253A%252F%252Fwww.anandtech.com%252Fshow%252F6506%252Fmsi-fm2a85xag65-review-know-your-platform%26amp%3Bcb%3Dc8aac78bfa,,,,,0,,,320,300,240,57,57,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,6,3.2831607027046963,0.16012815380508813,0.0,,,,,,,,,,,0.3125,0.03233804031475693
60D9DFB17FC8BDBB3DE0A14AED009CE6-26,rss.png,754,923,18,18,1,,,32,28,56,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,754,252,923,8336,1,-0.34181121027258604,0.16012815380508813,0.0,763,932,0.736328125,0.09949337070173547,0.017578125,0.0019402824188854155,0.736328125,0.24609375,0.09949337070173547,0.8985663468793791,0.03125,0.0030182170960439797
60D9DFB17FC8BDBB3DE0A14AED009CE6-27,http%3A//profile.ak.fbcdn.net/hprofile-ak-snc7/373532_108776995813497_1212040910_q.jpg,694,2330,50,50,1,AnandTech,,305,61,79,48,57,0,1,0,0,0,0,0,0,0,0,0,0,1,1,694,280,2330,6897,12,0.11131027884957427,-6.244997998398397,0.0,719,2355,0.677734375,0.25115877977794543,0.048828125,0.005389673385792821,0.677734375,0.2734375,0.25115877977794543,0.7434515468362617,0.2978515625,0.006575401530667242
60D9DFB17FC8BDBB3DE0A14AED009CE6-28,http%3A//profile.ak.fbcdn.net/static-ak/rsrc.php/v2/yo/r/UlIqmHJn-SK.gif,694,2742,50,50,1,,,305,61,68,57,57,0,1,0,0,0,0,0,0,0,0,0,0,1,1,694,280,2742,6485,12,-0.10539999855667631,0.16012815380508813,0.0,719,2767,0.677734375,0.2955696884768783,0.048828125,0.005389673385792821,0.677734375,0.2734375,0.2955696884768783,0.6990406381373289,0.2978515625,0.006575401530667242
60D9DFB17FC8BDBB3DE0A14AED009CE6-29,http%3A//profile-a.xx.fbcdn.net/hprofile-ash3/624054_754847725_477897279_q.jpg,694,2803,50,50,1,,,305,79,73,57,57,0,1,0,0,0,0,0,0,0,0,0,0,1,1,694,280,2803,6424,12,-0.0068953270083805885,0.16012815380508813,0.0,719,2828,0.677734375,0.3021450900075455,0.048828125,0.005389673385792821,0.677734375,0.2734375,0.3021450900075455,0.6924652366066616,0.2978515625,0.008515683949552657
60D9DFB17FC8BDBB3DE0A14AED009CE6-30,http%3A//profile.ak.fbcdn.net/hprofile-ak-snc6/211643_100000632229184_415669204_q.jpg,694,2882,50,50,1,,,305,79,78,57,57,0,1,0,0,0,0,0,0,0,0,0,0,1,1,694,280,2882,6345,12,0.09160934453991514,0.16012815380508813,0.0,719,2907,0.677734375,0.3106607739570982,0.048828125,0.005389673385792821,0.677734375,0.2734375,0.3106607739570982,0.683949552657109,0.2978515625,0.008515683949552657
60D9DFB17FC8BDBB3DE0A14AED009CE6-31,http%3A//profile.ak.fbcdn.net/hprofile-ak-prn1/157748_1805537796_880381487_q.jpg,694,2961,50,50,1,,,305,79,75,57,57,0,1,0,0,0,0,0,0,0,0,0,0,1,1,694,280,2961,6266,12,0.0325065416109377,0.16012815380508813,0.0,719,2986,0.677734375,0.31917645790665083,0.048828125,0.005389673385792821,0.677734375,0.2734375,0.31917645790665083,0.6754338687075563,0.2978515625,0.008515683949552657
60D9DFB17FC8BDBB3DE0A14AED009CE6-32,http%3A//profile.ak.fbcdn.net/hprofile-ak-snc6/275621_100001769836313_814839078_q.jpg,694,3040,50,50,1,,,305,79,78,57,57,0,1,0,0,0,0,0,0,0,0,0,0,1,1,694,280,3040,6187,12,0.09160934453991514,0.16012815380508813,0.0,719,3065,0.677734375,0.3276921418562035,0.048828125,0.005389673385792821,0.677734375,0.2734375,0.3276921418562035,0.6669181847580037,0.2978515625,0.008515683949552657
60D9DFB17FC8BDBB3DE0A14AED009CE6-33,http%3A//profile.ak.fbcdn.net/hprofile-ak-snc7/370167_100003333166181_1060136836_q.jpg,694,3119,50,50,1,,,305,79,80,57,57,0,1,0,0,0,0,0,0,0,0,0,0,1,1,694,280,3119,6108,12,0.13101121315923342,0.16012815380508813,0.0,719,3144,0.677734375,0.33620782580575614,0.048828125,0.005389673385792821,0.677734375,0.2734375,0.33620782580575614,0.658402500808451,0.2978515625,0.008515683949552657
60D9DFB17FC8BDBB3DE0A14AED009CE6-34,http%3A//profile.ak.fbcdn.net/hprofile-ak-snc6/195310_100004049333132_573918145_q.jpg,694,3198,50,50,1,,,305,79,79,57,57,0,1,0,0,0,0,0,0,0,0,0,0,1,1,694,280,3198,6029,12,0.11131027884957427,0.16012815380508813,0.0,719,3223,0.677734375,0.34472350975530885,0.048828125,0.005389673385792821,0.677734375,0.2734375,0.34472350975530885,0.6498868168588984,0.2978515625,0.008515683949552657
60D9DFB17FC8BDBB3DE0A14AED009CE6-35,http%3A//profile.ak.fbcdn.net/hprofile-ak-ash4/369006_100003026203697_394544093_q.jpg,694,3277,50,50,1,,,305,79,79,57,57,0,1,0,0,0,0,0,0,0,0,0,0,1,1,694,280,3277,5950,12,0.11131027884957427,0.16012815380508813,0.0,719,3302,0.677734375,0.3532391937048615,0.048828125,0.005389673385792821,0.677734375,0.2734375,0.3532391937048615,0.6413711329093457,0.2978515625,0.008515683949552657
60D9DFB17FC8BDBB3DE0A14AED009CE6-36,http%3A//profile.ak.fbcdn.net/hprofile-ak-ash4/369388_501577109_1146157759_q.jpg,694,3356,50,50,1,,,305,79,75,57,57,0,1,0,0,0,0,0,0,0,0,0,0,1,1,694,280,3356,5871,12,0.0325065416109377,0.16012815380508813,0.0,719,3381,0.677734375,0.36175487765441416,0.048828125,0.005389673385792821,0.677734375,0.2734375,0.36175487765441416,0.6328554489597931,0.2978515625,0.008515683949552657
60D9DFB17FC8BDBB3DE0A14AED009CE6-37,http%3A//profile.ak.fbcdn.net/hprofile-ak-ash4/187536_635644923_1367275397_q.jpg,694,3435,50,50,1,,,305,79,74,57,57,0,1,0,0,0,0,0,0,0,0,0,0,1,1,694,280,3435,5792,12,0.012805607301278556,0.16012815380508813,0.0,719,3460,0.677734375,0.3702705616039668,0.048828125,0.005389673385792821,0.677734375,0.2734375,0.3702705616039668,0.6243397650102404,0.2978515625,0.008515683949552657
60D9DFB17FC8BDBB3DE0A14AED009CE6-38,http%3A//profile.ak.fbcdn.net/hprofile-ak-ash4/369844_100000316445208_33586263_q.jpg,694,3514,50,50,1,,,305,79,78,57,57,0,1,0,0,0,0,0,0,0,0,0,0,1,1,694,280,3514,5713,12,0.09160934453991514,0.16012815380508813,0.0,719,3539,0.677734375,0.3787862455535195,0.048828125,0.005389673385792821,0.677734375,0.2734375,0.3787862455535195,0.6158240810606878,0.2978515625,0.008515683949552657
60D9DFB17FC8BDBB3DE0A14AED009CE6-39,http%3A//dynamic1.anandtech.com/www/delivery/lg.php%3Fbannerid%3D3166%26amp%3Bcampaignid%3D890%26amp%3Bzoneid%3D5%26amp%3Bsource%3Dmb%26amp%3Bloc%3D1%26amp%3Breferer%3Dhttp%253A%252F%252Fwww.anandtech.com%252Fshow%252F6506%252Fmsi-fm2a85xag65-review-know-your-platform%26amp%3Bcb%3Dffc07e0a07,,,,,0,,,335,2325,259,57,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,6,3.65747845458822,0.16012815380508813,0.0,,,,,,,,,,,0.3271484375,0.25061981243936615
C7602768A214451D3D91346FED37176B-0,,,,,,0,,,990,3460,114,114,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,17,-0.26991739377765595,0.27004512977641265,0.24650254157039933,,,,,,,,,,,0.966796875,0.8721956138139653
C7602768A214451D3D91346FED37176B-1,mySlateLogoBubble.png,,,,,1,,,990,3460,104,114,114,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,17,-0.3147500894449344,0.27004512977641265,0.24650254157039933,,,,,,,,,,,0.966796875,0.8721956138139653
C7602768A214451D3D91346FED37176B-2,SlateSocialReading_TopPromotionalBarButton.gif,,,,,0,,,650,3038,96,114,114,0,1,0,0,0,1,0,0,0,0,1,0,0,0,,,,,17,-0.3506162459787572,0.27004512977641265,0.24650254157039933,,,,,,,,,,,0.634765625,0.7658179984875221
C7602768A214451D3D91346FED37176B-3,http%3A//external.ak.fbcdn.net/safe_image.php%3Fd%3DAQD3-SlvXIlpmGsh%26amp%3Bw%3D200%26amp%3Bh%3D200%26amp%3Burl%3Dhttp%253A%252F%252Fwww.slate.com%252Fcontent%252Fdam%252Fslate%252Farticles%252Fhealth_and_science%252Fscience%252F2012%252F12%252F121212_SCI_WhiteTiger.jpg%252F_jcr_content%252Frenditions%252Fcq5dam.web.1280.1280.jpeg%26amp%3Bcrop,210,499,35,35,1,,,35,35,310,114,114,0,1,0,0,0,1,0,0,0,0,1,0,1,1,210,779,498,3434,9,0.608803441301002,0.27004512977641265,0.24650254157039933,227,516,0.205078125,0.12578774892866146,0.0341796875,0.008822788001008318,0.205078125,0.7607421875,0.1255356692714898,0.8656415427275019,0.0341796875,0.008822788001008318
C7602768A214451D3D91346FED37176B-4,http%3A//external.ak.fbcdn.net/safe_image.php%3Fd%3DAQCHqhIBjpiFi2qK%26amp%3Bw%3D200%26amp%3Bh%3D200%26amp%3Burl%3Dhttp%253A%252F%252Fwww.slate.com%252Fcontent%252Fdam%252Fslate%252Farticles%252Fhealth_and_science%252Fscience%252F2012%252F12%252F121211_SCI_EmmaMarris.jpg%252F_jcr_content%252Frenditions%252Fcq5dam.web.1280.1280.jpeg%26amp%3Bcrop,210,732,35,35,1,,,35,35,309,114,114,0,1,0,0,0,1,0,0,0,0,1,0,1,1,210,779,731,3201,9,0.6043201717342741,0.27004512977641265,0.24650254157039933,227,749,0.205078125,0.1845223090496597,0.0341796875,0.008822788001008318,0.205078125,0.7607421875,0.18427022939248802,0.8069069826065036,0.0341796875,0.008822788001008318
C7602768A214451D3D91346FED37176B-5,http%3A//external.ak.fbcdn.net/safe_image.php%3Fd%3DAQDNwijnWiIpjPdI%26amp%3Bw%3D200%26amp%3Bh%3D200%26amp%3Burl%3Dhttp%253A%252F%252Fwww.slate.com%252Fcontent%252Fdam%252Fslate%252Farticles%252Fdouble_x%252Fdoublex%252F2012%252F12%252F121212_DX_OldParentsBaby.jpg%252F_jcr_content%252Frenditions%252Fcq5dam.web.1280.1280.jpeg%26amp%3Bcrop,210,875,35,35,1,,,35,35,302,114,114,0,1,0,0,0,1,0,0,0,0,1,0,1,1,210,779,874,3058,9,0.5729372847671792,0.27004512977641265,0.24650254157039933,227,892,0.205078125,0.22056970002520795,0.0341796875,0.008822788001008318,0.205078125,0.7607421875,0.2203176203680363,0.7708595916309554,0.0341796875,0.008822788001008318
C7602768A214451D3D91346FED37176B-6,http%3A//external.ak.fbcdn.net/safe_image.php%3Fd%3DAQC8MMsABuzsVc19%26amp%3Bw%3D200%26amp%3Bh%3D200%26amp%3Burl%3Dhttp%253A%252F%252Fwww.slate.com%252Fcontent%252Fdam%252Fslate%252Fblogs%252Fthe_slatest%252F2012%252F12%252F11%252Fantonin_scalia_gay_rights_supreme_court_justice_defends_equating_sodomy%252F52064127.jpg%252F_jcr_content%252Frenditions%252Fcq5dam.web.1280.1280.jpeg%26amp%3Bcrop,210,1018,35,35,1,,,35,35,351,114,114,0,1,0,0,0,1,0,0,0,0,1,0,1,1,210,779,1017,2915,9,0.7926174935368436,0.27004512977641265,0.24650254157039933,227,1035,0.205078125,0.25661709100075625,0.0341796875,0.008822788001008318,0.205078125,0.7607421875,0.2563650113435846,0.7348122006554071,0.0341796875,0.008822788001008318
C7602768A214451D3D91346FED37176B-7,http%3A//external.ak.fbcdn.net/safe_image.php%3Fd%3DAQD-ThLjb4_oHbER%26amp%3Bw%3D200%26amp%3Bh%3D200%26amp%3Burl%3Dhttp%253A%252F%252Fwww.slate.com%252Fcontent%252Fdam%252Fslate%252Fblogs%252Fthe_slatest%252F2012%252F12%252F11%252Fatheists_and_capital_punishment_iheu_report_documents_criminalization_discrimination%252F154144370.jpg%252F_jcr_content%252Frenditions%252Fcq5dam.web.1280.1280.jpeg%26amp%3Bcrop,210,1146,35,35,1,,,35,35,366,114,114,0,1,0,0,0,1,0,0,0,0,1,0,1,1,210,779,1145,2787,9,0.8598665370377614,0.27004512977641265,0.24650254157039933,227,1163,0.205078125,0.2888832871187295,0.0341796875,0.008822788001008318,0.205078125,0.7607421875,0.28863120746155785,0.7025460045374339,0.0341796875,0.008822788001008318
C7602768A214451D3D91346FED37176B-8,http%3A//external.ak.fbcdn.net/safe_image.php%3Fd%3DAQCwLwkdLWG_XqSC%26amp%3Bw%3D200%26amp%3Bh%3D200%26amp%3Burl%3Dhttp%253A%252F%252Fwww.slate.com%252Fcontent%252Fdam%252Fslate%252Farticles%252Fhealth_and_science%252Fpandemics%252F2012%252F12%252F121210_PAN_Napoleon1812.jpg%252F_jcr_content%252Frenditions%252Fcq5dam.web.1280.1280.jpeg%26amp%3Bcrop,210,1334,35,35,1,,,35,35,314,114,114,0,1,0,0,0,1,0,0,0,0,1,0,1,1,210,779,1333,2599,9,0.6267365195679133,0.27004512977641265,0.24650254157039933,227,1351,0.205078125,0.3362742626670028,0.0341796875,0.008822788001008318,0.205078125,0.7607421875,0.3360221830098311,0.6551550289891606,0.0341796875,0.008822788001008318
C7602768A214451D3D91346FED37176B-9,http%3A//external.ak.fbcdn.net/safe_image.php%3Fd%3DAQBNiRTIMTAXN552%26amp%3Bw%3D200%26amp%3Bh%3D200%26amp%3Burl%3Dhttp%253A%252F%252Fwww.slate.com%252Fcontent%252Fdam%252Fslate%252Fblogs%252Fthe_slatest%252F2012%252F12%252F12%252Fromney_wins_lie_of_the_year_gop_jeep_ad_named_biggest_lie_by_politifact%252F155691448.jpg%252F_jcr_content%252Frenditions%252Fcq5dam.web.1280.1280.jpeg%26amp%3Bcrop,210,1567,35,35,1,,,35,35,352,114,114,0,1,0,0,0,1,0,0,0,0,1,0,1,1,210,779,1566,2366,9,0.7971007631035716,0.27004512977641265,0.24650254157039933,227,1584,0.205078125,0.39500882278800103,0.0341796875,0.008822788001008318,0.205078125,0.7607421875,0.39475674313082937,0.5964204688681624,0.0341796875,0.008822788001008318
C7602768A214451D3D91346FED37176B-10,http%3A//external.ak.fbcdn.net/safe_image.php%3Fd%3DAQB_snBJWOlq1n7-%26amp%3Bw%3D200%26amp%3Bh%3D200%26amp%3Burl%3Dhttp%253A%252F%252Fwww.slate.com%252Fcontent%252Fdam%252Fslate%252Farticles%252Flife%252Fholidays%252F2012%252F12%252F121207_HOL_Grapefruit.jpg%252F_jcr_content%252Frenditions%252Fcq5dam.web.1280.1280.jpeg%26amp%3Bcrop,210,1725,35,35,1,,,35,35,297,114,114,0,1,0,0,0,1,0,0,0,0,1,0,1,1,210,779,1724,2208,9,0.55052093693354,0.27004512977641265,0.24650254157039933,227,1742,0.205078125,0.4348374086211243,0.0341796875,0.008822788001008318,0.205078125,0.7607421875,0.43458532896395263,0.556591883035039,0.0341796875,0.008822788001008318
C7602768A214451D3D91346FED37176B-11,http%3A//external.ak.fbcdn.net/safe_image.php%3Fd%3DAQAZQtT_LMBEHvMG%26amp%3Bw%3D200%26amp%3Bh%3D200%26amp%3Burl%3Dhttp%253A%252F%252Fwww.slate.com%252Fcontent%252Fdam%252Fslate%252Farticles%252Fbusiness%252Fmoneybox%252F2012%252F12%252Ft_mobile_end_smartphone_subsidies_paying_more_for_your_phone_is_good_for%252F77822784.jpg%252F_jcr_content%252Frenditions%252Fcq5dam.web.1280.1280.jpeg%26amp%3Bcrop,210,1928,35,35,1,,,35,35,358,114,114,0,1,0,0,0,1,0,0,0,0,1,0,1,1,210,779,1927,2005,9,0.8240003805039386,0.27004512977641265,0.24650254157039933,227,1945,0.205078125,0.4860095790269725,0.0341796875,0.008822788001008318,0.205078125,0.7607421875,0.48575749936980084,0.5054197126291908,0.0341796875,0.008822788001008318
C7602768A214451D3D91346FED37176B-12,mySlateLogoBubble.png,381,370,40,30,1,,,40,30,104,114,114,0,1,0,0,0,1,0,0,0,0,1,0,0,1,381,603,369,3568,1,-0.3147500894449344,0.27004512977641265,0.24650254157039933,401,385,0.3720703125,0.09326947315351651,0.0390625,0.007562389715149987,0.3720703125,0.5888671875,0.09301739349634484,0.8994202167885051,0.0390625,0.007562389715149987
C7602768A214451D3D91346FED37176B-13,121213_Tech_copter.jpg.CROP.rectangle2-mediumsmall.jpg,54,421,250,153,0,Christmas Helicopter,Christmas Helicopter,250,203,97,101,101,0,1,0,0,0,1,0,0,0,0,1,1,0,1,54,720,420,3394,5,-0.34613297641202934,-2.546139795034764,-2.6415334084334234,179,497,0.052734375,0.10612553566927149,0.244140625,0.03856818754726494,0.052734375,0.703125,0.10587345601209983,0.8555583564406353,0.244140625,0.05117217040584825
C7602768A214451D3D91346FED37176B-14,121212_TEHC_HeliReplay.jpg.CROP.rectangle2-mediumsmall.jpg,54,907,250,153,0,"Air Hogs, Heli Replay.","Air Hogs, Heli Replay.",250,214,100,98,98,0,1,0,0,0,1,0,0,0,0,1,1,0,1,54,720,906,2908,5,-0.3326831677118458,-3.196028623837343,-3.30800324304969,179,983,0.052734375,0.22863624905470128,0.244140625,0.03856818754726494,0.052734375,0.703125,0.22838416939752962,0.7330476430552054,0.244140625,0.05394504663473658
C7602768A214451D3D91346FED37176B-15,121212_TECH_syma.jpg.CROP.rectangle2-mediumsmall.jpg,54,1339,250,153,0,Syma Helicopter.,Syma Helicopter.,250,214,101,104,104,0,1,0,0,0,1,0,0,0,0,1,1,0,1,54,720,1338,2476,5,-0.32819989814511796,-1.8962509662321847,-1.9750635738171565,179,1415,0.052734375,0.3375346609528611,0.244140625,0.03856818754726494,0.052734375,0.703125,0.33728258129568944,0.6241492311570457,0.244140625,0.05394504663473658
C7602768A214451D3D91346FED37176B-16,121212_TECH_symaX1.jpg.CROP.rectangle2-mediumsmall.jpg,54,1735,250,153,0,Syma X1 Quad Copter.,Syma X1 Quad Copter.,250,214,102,102,102,0,1,0,0,0,1,0,0,0,0,1,1,0,1,54,720,1734,2080,5,-0.3237166285783901,-2.329510185433904,-2.419376796894668,179,1811,0.052734375,0.43735820519284097,0.244140625,0.03856818754726494,0.052734375,0.703125,0.4371061255356693,0.5243256869170658,0.244140625,0.05394504663473658
C7602768A214451D3D91346FED37176B-17,121212_TECH_parrot.jpg.CROP.rectangle2-mediumsmall.jpg,54,2185,250,153,0,Parrot Drone 2.0 Quadricopter.,Parrot Drone 2.0 Quadricopter.,250,214,100,84,84,0,1,0,0,0,1,0,0,0,0,1,1,0,1,54,720,2184,1630,5,-0.3326831677118458,-6.228843158249379,-6.418195804592268,179,2261,0.052734375,0.5507940509200907,0.244140625,0.03856818754726494,0.052734375,0.703125,0.550541971262919,0.410889841189816,0.244140625,0.05394504663473658
C7602768A214451D3D91346FED37176B-18,mySlateLogoSmall.png,324,2710,75,75,1,,,75,75,104,114,114,0,1,0,0,0,1,0,0,0,0,1,0,0,1,324,625,2709,1183,1,-0.3147500894449344,0.27004512977641265,0.24650254157039933,361,2747,0.31640625,0.6831358709352156,0.0732421875,0.01890597428787497,0.31640625,0.6103515625,0.6828837912780439,0.2982102344340812,0.0732421875,0.01890597428787497
C7602768A214451D3D91346FED37176B-19,close.jpg,,,,,0,,,570,2808,107,114,114,1,1,0,0,0,1,0,0,0,0,1,0,0,0,,,,,17,-0.30130028074475085,0.27004512977641265,0.24650254157039933,,,,,,,,,,,0.556640625,0.7078396773380389
C7602768A214451D3D91346FED37176B-20,saveChanges.png,,,,,0,,,570,2808,105,114,114,0,1,0,0,0,1,0,0,0,0,1,0,0,0,,,,,17,-0.31026681987820653,0.27004512977641265,0.24650254157039933,,,,,,,,,,,0.556640625,0.7078396773380389
C7602768A214451D3D91346FED37176B-21,close.jpg,,,,,0,,,570,2808,107,114,114,0,1,0,0,0,1,0,0,0,1,1,0,0,0,,,,,17,-0.30130028074475085,0.27004512977641265,0.24650254157039933,,,,,,,,,,,0.556640625,0.7078396773380389
